date,B000CDHZEY,B002TACI6I,B005HG9ERW,B005HG9ESG,B00COR1HHW,B00LLKWVL4,B01BR0AW2W,B01JTXE17Q,B01JTXE1AI,B01LYLM8JJ
2018-02-09,,32.93,30.96,19.99,,40.42,,,,
2018-02-10,,32.93,30.96,19.99,,40.42,,,,
2018-02-11,,32.93,30.96,19.99,,40.42,,,,
2018-02-12,,32.93,30.96,19.99,,40.42,,,,
2018-02-13,,32.93,30.96,19.99,,40.42,,,,
2018-02-14,,32.93,30.96,19.99,,40.42,,,,
2018-02-15,,32.93,30.96,19.98,,40.42,,,,
2018-02-16,,32.93,30.96,19.98,,40.42,,,,
2018-02-17,,32.93,30.96,19.98,,40.42,,,,
2018-02-18,,32.93,30.96,19.98,,40.42,,,,
2018-02-19,,32.93,30.96,19.98,,40.42,,,,
2018-02-20,,32.93,30.96,19.98,,40.42,,,,
2018-02-21,,32.93,30.96,19.98,,40.42,,,,
2018-02-22,,32.93,26.57,19.98,,40.42,,,,
2018-02-23,,32.93,26.57,19.98,,40.42,,,,
2018-02-24,,32.93,26.57,19.98,,40.42,,,,
2018-02-25,,32.93,26.18,19.98,,40.42,,,,
2018-02-26,,32.93,25.63,19.99,,40.42,,,,
2018-02-27,,32.93,25.26,19.99,,40.42,,,,
2018-02-28,,32.93,25.1,19.99,,40.42,,,,
2018-03-01,,32.93,24.68,19.99,,40.42,,,,
2018-03-02,,32.93,24.56,19.99,,40.42,,,,
2018-03-03,,32.93,24.54,19.99,,40.42,,,,
2018-03-04,,32.93,24.54,19.99,,40.42,,,,
2018-03-05,,32.93,24.28,19.99,,40.42,,,,
2018-03-06,,32.93,24.28,19.99,,40.42,,,,
2018-03-07,,32.93,24.87,19.99,,40.42,,,,
2018-03-08,,32.93,24.87,21.935,,40.42,,,,
2018-03-09,,32.93,25.244999999999997,21.935,,40.42,,,,
2018-03-10,,32.93,25.76,23.88,,40.42,,,,
2018-03-11,,32.93,25.72,19.99,,40.42,,,,
2018-03-12,,32.93,25.63,21.935,,40.42,,,,
2018-03-13,,14.76,25.8,21.935,,40.42,,,,
2018-03-14,,14.76,25.17,21.935,,40.42,,,,
2018-03-15,,14.76,25.17,21.935,,40.42,,,,
2018-03-16,,14.76,25.87,21.935,,40.42,,,,
2018-03-17,,14.76,25.17,21.935,,40.42,,,,
2018-03-18,,14.76,25.17,21.935,,40.42,,,,
2018-03-19,,14.76,26.04,21.935,,40.42,,,,
2018-03-20,,14.76,25.17,22.583333333333332,,40.42,,,,
2018-03-21,,14.76,25.656666666666666,19.99,,40.42,,,,
2018-03-22,,14.76,25.656666666666666,19.99,,40.42,,,,
2018-03-23,,14.76,25.525,19.99,,40.42,,,,
2018-03-24,,14.76,25.525,19.99,,40.42,,,,
2018-03-25,,14.76,25.955,19.99,,40.42,,,,
2018-03-26,,14.76,25.83,19.99,,40.42,,,,
2018-03-27,,14.76,25.83,23.88,,40.42,,,,
2018-03-28,,14.76,25.83,23.88,,40.42,,,,
2018-03-29,,14.76,25.83,23.88,,40.42,,,,
2018-03-30,,14.76,25.83,19.99,,40.42,,,,
2018-03-31,,14.76,25.83,23.88,,40.42,,,,
2018-04-01,,14.76,25.83,23.88,,40.42,,,,
2018-04-02,,14.76,25.83,19.99,,40.42,,,,
2018-04-03,,14.76,25.83,21.935,,40.42,,,,
2018-04-04,,14.76,25.83,19.98,,40.42,,,,
2018-04-05,,14.76,25.83,19.98,,40.42,,,,
2018-04-06,,14.76,25.83,19.98,,40.42,,,,
2018-04-07,,14.76,25.83,19.98,,40.42,,,,
2018-04-08,,14.76,30.96,19.98,,40.42,,,,
2018-04-09,,14.76,30.96,19.98,,40.42,,,,
2018-04-10,,14.76,30.96,19.98,,40.42,,,,
2018-04-11,,14.76,30.96,19.98,,40.42,,,,
2018-04-12,,14.76,30.96,19.98,,40.42,,,,
2018-04-13,,14.76,30.96,19.98,,40.42,,,,
2018-04-14,,14.76,30.96,19.98,,40.42,,,,
2018-04-15,,14.76,30.96,21.98,,40.42,,,,
2018-04-16,,14.76,30.96,21.98,,40.42,,,,
2018-04-17,,14.76,30.96,21.98,,40.42,,,,
2018-04-18,,14.76,30.96,21.98,,40.42,,,,
2018-04-19,,14.76,30.96,22.68,,40.42,,,,
2018-04-20,,14.76,30.96,21.335,,40.42,,,,
2018-04-21,,14.76,30.96,21.335,,40.42,,,,
2018-04-22,,14.76,30.96,20.886666666666667,,40.42,,,,
2018-04-23,,14.76,30.96,22.00333333333333,,40.42,,,,
2018-04-24,,14.76,30.96,22.00333333333333,,40.42,,,,
2018-04-25,,14.76,30.96,22.00333333333333,,40.42,,,,
2018-04-26,,14.76,30.96,21.335,,40.42,,,,
2018-04-27,,14.76,30.96,20.886666666666667,,40.42,,,,
2018-04-28,,14.76,30.96,20.886666666666667,,40.42,,,,
2018-04-29,,14.76,30.96,21.335,,40.42,,,,
2018-04-30,,14.76,30.96,22.68,,40.42,,,,
2018-05-01,,14.76,30.96,22.68,,40.42,,,,
2018-05-02,,14.76,30.96,22.68,,40.42,,,,
2018-05-03,,14.76,30.96,21.335,,40.42,,,,
2018-05-04,,14.76,30.96,21.335,,40.42,,,,
2018-05-05,,14.76,30.96,21.703333333333333,,40.42,,,,
2018-05-06,,14.76,30.96,21.275,,40.42,,,,
2018-05-07,,14.76,30.96,21.275,,40.42,,,,
2018-05-08,,14.76,30.96,21.275,,40.42,,,,
2018-05-09,,14.76,30.96,21.275,,40.42,,,,
2018-05-10,,14.76,30.96,22.619999999999997,,40.42,,,,
2018-05-11,,14.76,30.96,22.619999999999997,,40.42,,,,
2018-05-12,,14.76,30.96,22.619999999999997,,40.42,,,,
2018-05-13,,14.76,30.96,22.619999999999997,,40.42,,,,
2018-05-14,,14.76,30.96,22.619999999999997,,40.42,,,,
2018-05-15,,14.76,30.96,22.619999999999997,,40.42,,,,
2018-05-16,,14.76,30.96,22.68,,40.42,,,,
2018-05-17,,14.76,30.96,22.68,,40.42,,,,
2018-05-18,,14.76,30.96,22.68,,40.42,,,,
2018-05-19,,14.76,30.96,22.68,,40.42,,,,
2018-05-20,,14.76,30.96,22.68,,40.42,,,,
2018-05-21,,14.76,30.96,22.68,,40.42,,,,
2018-05-22,,14.76,30.96,22.68,,40.42,,,,
2018-05-23,,14.76,30.96,22.68,,40.42,,,,
2018-05-24,,14.76,30.96,22.68,,40.42,,,,
2018-05-25,,14.76,30.96,22.68,,40.42,,,,
2018-05-26,,14.76,30.96,22.68,,40.42,,,,
2018-05-27,,14.76,30.96,22.68,,40.42,,,,
2018-05-28,,14.76,30.96,22.68,,40.42,,,,
2018-05-29,,14.76,30.96,22.68,,40.42,,,,
2018-05-30,,14.76,30.96,22.68,,40.42,,,,
2018-05-31,,14.76,30.96,19.99,,40.42,,,,
2018-06-01,,14.76,30.96,19.99,,40.42,,,,
2018-06-02,,14.76,30.96,19.99,,40.42,,,,
2018-06-03,,14.76,30.96,19.99,,40.42,,,,
2018-06-04,,14.76,30.96,19.99,,40.42,,,,
2018-06-05,,14.76,30.96,19.99,,40.42,,,,
2018-06-06,,14.76,30.96,19.99,,40.42,,,,
2018-06-07,,14.76,30.96,22.56,,40.42,,,,
2018-06-08,,14.76,30.96,22.56,,40.42,,,,
2018-06-09,,14.76,30.96,22.56,,40.42,,,,
2018-06-10,,14.76,30.96,22.56,,40.42,,,,
2018-06-11,,14.76,30.96,22.56,,40.42,,,,
2018-06-12,,14.76,30.96,22.56,,40.42,,,,
2018-06-13,,14.76,30.96,22.56,,40.42,,,,
2018-06-14,,14.76,30.96,23.88,,40.42,,,,
2018-06-15,,14.76,30.96,22.14333333333333,,40.42,,,,
2018-06-16,,14.76,30.96,21.604999999999997,,40.42,,,,
2018-06-17,,14.76,30.96,21.935,,40.42,,,,
2018-06-18,,14.76,30.96,23.88,,40.42,,,,
2018-06-19,,14.76,30.96,21.275,,40.42,,,,
2018-06-20,,14.76,30.96,23.88,,40.42,,,,
2018-06-21,,14.76,30.96,22.14333333333333,,40.42,,,,
2018-06-22,,14.76,30.96,21.935,,40.42,,,,
2018-06-23,,14.76,30.96,22.56,,40.42,,,,
2018-06-24,,14.76,30.96,22.56,,40.42,,,,
2018-06-25,,14.76,30.96,23.88,,40.42,,,,
2018-06-26,,14.76,30.96,23.88,,40.42,,,,
2018-06-27,,14.76,30.96,23.88,,40.42,,,,
2018-06-28,,14.76,30.96,23.88,,40.42,,,,
2018-06-29,,14.76,30.96,22.56,,40.42,,,,
2018-06-30,,14.76,30.96,22.56,,40.42,,,,
2018-07-01,,14.76,30.96,20.28,,40.42,,,,
2018-07-02,,14.76,30.96,22.27,,40.42,,,,
2018-07-03,,14.76,30.96,22.27,,40.42,,,,
2018-07-04,,14.76,30.96,22.27,,40.42,,,,
2018-07-05,,14.76,30.96,22.56,,40.42,,,,
2018-07-06,,14.76,30.96,22.56,,40.42,,,,
2018-07-07,,14.76,30.96,22.56,,40.42,,,,
2018-07-08,,14.76,30.96,22.56,,40.42,,,,
2018-07-09,,14.76,30.96,22.56,,40.42,,,,
2018-07-10,,14.76,30.96,22.56,,40.42,,,,
2018-07-11,,14.76,30.96,21.98,,40.42,,,,
2018-07-12,,14.76,30.96,21.98,,40.42,,,,
2018-07-13,,14.76,30.96,21.98,,40.42,,,,
2018-07-14,,14.76,30.96,21.98,,40.42,,,,
2018-07-15,,14.76,30.96,21.98,,40.42,,,,
2018-07-16,,14.76,30.96,21.98,,40.42,,,,
2018-07-17,,14.76,30.96,21.98,,40.42,,,,
2018-07-18,,14.76,24.28,21.98,,40.42,,,,
2018-07-19,,14.76,24.28,21.98,,40.42,,,,
2018-07-20,,14.76,24.28,21.98,,40.42,,,,
2018-07-21,,14.76,24.28,21.98,,40.42,,,,
2018-07-22,,14.76,24.28,21.98,,40.42,,,,
2018-07-23,,14.76,24.28,21.98,,40.42,,,,
2018-07-24,,14.76,24.28,19.99,,40.42,,,,
2018-07-25,,14.76,24.28,19.99,,40.42,,,,
2018-07-26,,14.76,24.28,19.99,,40.42,,,,
2018-07-27,,14.76,24.28,19.99,,40.42,,,,
2018-07-28,,14.76,24.28,19.99,,40.42,,,,
2018-07-29,,14.76,24.28,19.99,,40.42,,,,
2018-07-30,,14.76,24.28,19.99,,40.42,,,,
2018-07-31,,14.76,24.28,19.99,,40.42,,,,
2018-08-01,,14.76,24.28,19.99,,40.42,,,,
2018-08-02,,14.76,24.28,19.99,,40.42,,,,
2018-08-03,,6.79,24.28,19.99,,40.42,,,,
2018-08-04,,6.79,24.28,19.99,,40.42,,,,
2018-08-05,,6.79,24.28,19.99,,40.42,,,,
2018-08-06,,6.79,24.28,19.99,,40.42,,,,
2018-08-07,,6.79,24.28,19.99,,40.42,,,,
2018-08-08,,6.79,24.28,19.99,,40.42,,,,
2018-08-09,,6.79,24.28,19.99,,40.42,,,,
2018-08-10,,6.79,24.28,19.99,,40.42,,,,
2018-08-11,,6.79,24.28,19.99,,40.42,,,,
2018-08-12,,6.79,24.28,19.98,,40.42,,,,
2018-08-13,,6.79,24.28,19.98,,40.42,,,,
2018-08-14,,6.79,24.28,19.98,,40.42,,,,
2018-08-15,,6.79,24.28,19.98,,40.42,,,,
2018-08-16,,6.79,24.28,21.93,,40.42,,,,
2018-08-17,,6.79,24.28,21.93,,40.42,,,,
2018-08-18,,6.79,24.28,21.93,,40.42,,,,
2018-08-19,,6.79,24.28,21.93,,40.42,,,,
2018-08-20,,6.79,24.28,21.93,,40.42,,,,
2018-08-21,,6.79,24.28,21.93,,40.42,,,,
2018-08-22,,6.79,24.28,21.93,,40.42,,,,
2018-08-23,,6.79,24.28,21.93,,40.42,,,,
2018-08-24,,6.79,24.28,21.93,,40.42,,,,
2018-08-25,,6.79,24.28,21.93,,40.42,,,,
2018-08-26,,6.79,24.28,19.99,,40.42,,,,
2018-08-27,,6.79,24.28,19.99,,40.42,,,,
2018-08-28,,6.79,24.28,19.99,,40.42,,,,
2018-08-29,,6.79,24.28,19.99,,40.42,,,,
2018-08-30,,6.79,24.28,19.99,,40.42,,,,
2018-08-31,,6.79,24.28,19.99,,40.42,,,,
2018-09-01,,6.79,24.28,19.99,,40.42,,,,
2018-09-02,,6.79,24.28,19.99,,40.42,,,,
2018-09-03,,6.79,24.28,19.99,,40.42,,,,
2018-09-04,,6.79,30.96,19.99,,40.42,,,,
2018-09-05,,6.79,30.96,19.99,,40.42,,,,
2018-09-06,,6.79,30.96,19.99,,40.42,,,,
2018-09-07,,6.79,30.96,19.99,,40.42,,,,
2018-09-08,,6.79,30.96,19.99,,40.42,,,,
2018-09-09,,6.79,30.96,19.99,,40.42,,,,
2018-09-10,,6.79,30.96,19.99,,40.42,,,,
2018-09-11,,6.79,30.96,19.99,,40.42,,,,
2018-09-12,,6.79,30.96,19.99,,40.42,,,,
2018-09-13,,6.79,30.96,19.99,,40.42,,,,
2018-09-14,,6.79,30.96,19.99,,40.42,,,,
2018-09-15,,6.79,30.96,19.99,,40.42,,,,
2018-09-16,,6.79,30.96,19.99,,40.42,,,,
2018-09-17,,6.79,30.96,19.99,,40.42,,,,
2018-09-18,,6.79,30.96,19.99,,40.42,,,,
2018-09-19,,6.79,30.96,19.99,,40.42,,,,
2018-09-20,,6.79,30.96,19.99,,40.42,,,,
2018-09-21,,6.79,30.96,19.99,,40.42,,,,
2018-09-22,,6.79,30.96,19.99,,40.42,,,,
2018-09-23,,6.79,30.96,19.99,,40.42,,,,
2018-09-24,,6.79,30.96,19.99,,40.42,,,,
2018-09-25,,6.79,30.96,19.99,,40.42,,,,
2018-09-26,,6.79,30.96,19.99,,40.42,,,,
2018-09-27,,6.79,30.96,19.99,,40.42,,,,
2018-09-28,,6.79,30.96,19.99,,40.42,,,,
2018-09-29,,6.79,30.96,19.99,,40.42,,,,
2018-09-30,,6.79,30.96,19.99,,40.42,,,,
2018-10-01,,4.98,30.96,19.99,,40.42,,,,
2018-10-02,,4.98,30.96,19.99,,40.42,,,,
2018-10-03,,4.98,30.96,19.99,,40.42,,,,
2018-10-04,,4.98,30.96,19.99,,40.42,,,,
2018-10-05,,4.98,30.96,21.98,,40.42,,,,
2018-10-06,,4.98,30.96,19.99,,40.42,,,,
2018-10-07,,4.98,30.96,19.99,,40.42,,,,
2018-10-08,,4.98,30.96,19.99,,40.42,,,,
2018-10-09,,4.98,30.96,21.98,,40.42,,,,
2018-10-10,,4.98,30.96,21.98,,40.42,,,,
2018-10-11,,4.98,30.96,21.98,,40.42,,,,
2018-10-12,,4.98,30.96,21.98,,40.42,,,,
2018-10-13,,4.98,30.96,21.98,,40.42,,,,
2018-10-14,,4.98,30.96,21.98,,40.42,,,,
2018-10-15,,4.98,30.96,21.98,,40.42,,,,
2018-10-16,,4.98,30.96,21.98,,40.42,,,,
2018-10-17,,4.98,30.96,21.98,,40.42,,,,
2018-10-18,,4.98,30.96,21.98,,40.42,,,,
2018-10-19,,4.98,30.96,21.98,,40.42,,,,
2018-10-20,,4.98,30.96,21.98,,40.42,,,,
2018-10-21,,4.98,30.96,21.98,,40.42,,,,
2018-10-22,,4.98,30.96,21.98,,40.42,,,,
2018-10-23,,4.98,30.96,21.98,,40.42,,,,
2018-10-24,,4.98,30.96,21.98,,40.42,,,,
2018-10-25,,4.98,30.96,21.98,,40.42,,,,
2018-10-26,,4.98,30.96,19.99,,40.42,,,,
2018-10-27,,4.98,30.96,19.99,,40.42,,,,
2018-10-28,,4.98,30.96,19.99,,40.42,,,,
2018-10-29,,4.98,30.96,19.99,,40.42,,,,
2018-10-30,,4.98,30.96,19.99,,40.42,,,,
2018-10-31,,4.98,30.96,19.99,,40.42,,,,
2018-11-01,,4.98,30.96,19.99,,40.42,,,,
2018-11-02,,4.98,30.96,19.98,,40.42,,,,
2018-11-03,,4.98,30.96,19.98,,40.42,,,,
2018-11-04,,4.98,30.96,19.98,,40.42,,,,
2018-11-05,,4.98,30.96,19.98,,40.42,,,,
2018-11-06,,4.98,30.96,19.98,,40.42,,,,
2018-11-07,,4.98,30.96,19.98,,40.42,,,,
2018-11-08,,4.98,30.96,19.98,,40.42,,,,
2018-11-09,,4.98,30.96,19.98,,40.42,,,,
2018-11-10,,13.19,30.96,19.98,,40.42,,,,
2018-11-11,,13.19,30.96,19.99,,40.42,,,,
2018-11-12,,13.19,30.96,19.99,,40.42,,,,
2018-11-13,,13.87,30.96,19.99,,40.42,,,,
2018-11-14,,13.25,30.96,19.99,,40.42,,,,
2018-11-15,,13.254999999999999,30.96,19.99,,40.42,,,,
2018-11-16,,13.254999999999999,30.96,19.99,,40.42,,,,
2018-11-17,,13.6,30.96,19.99,,40.42,,,,
2018-11-18,,12.87,30.96,19.99,,40.42,,,,
2018-11-19,,12.87,30.96,19.99,,40.42,,,,
2018-11-20,,12.87,30.96,19.99,,40.42,,,,
2018-11-21,,13.247499999999999,30.96,19.99,,40.42,,,,
2018-11-22,,13.247499999999999,30.96,19.99,,40.42,,,,
2018-11-23,,13.247499999999999,30.96,19.99,,40.42,,,,
2018-11-24,,13.625,30.96,19.99,,40.42,,,,
2018-11-25,,13.19,30.96,19.99,,40.42,,,,
2018-11-26,,13.19,30.96,19.99,,40.42,,,,
2018-11-27,,13.19,30.96,19.99,,40.42,,,,
2018-11-28,,13.19,30.96,19.99,,40.42,,,,
2018-11-29,,13.19,30.96,19.99,,40.42,,,,
2018-11-30,,13.19,30.96,19.99,,40.42,,,,
2018-12-01,,13.19,30.96,19.99,,40.42,,,,
2018-12-02,,13.19,30.96,19.99,,40.42,,,,
2018-12-03,,13.19,30.96,19.99,,40.42,,,,
2018-12-04,,13.19,30.96,19.99,,40.42,,,,
2018-12-05,,13.19,30.96,19.99,,40.42,,,,
2018-12-06,,13.19,30.96,19.99,,40.42,,,,
2018-12-07,,13.19,30.96,19.99,,40.42,,,,
2018-12-08,,13.19,30.96,19.99,,40.42,,,,
2018-12-09,,12.87,30.96,19.99,,40.42,,,,
2018-12-10,,13.19,30.96,19.99,,40.42,,,,
2018-12-11,,13.424999999999999,30.96,19.99,,40.42,,,,
2018-12-12,,13.43,30.96,19.99,,40.42,,,,
2018-12-13,,12.85,30.96,19.99,,40.42,,,,
2018-12-14,,12.85,30.96,19.99,,40.42,,,,
2018-12-15,,12.85,30.96,19.99,,40.42,,,,
2018-12-16,,12.85,30.96,19.99,,40.42,,,,
2018-12-17,,13.26,30.96,19.99,,40.42,,,,
2018-12-18,,13.28,30.96,19.99,,40.42,,,,
2018-12-19,,13.28,30.96,19.99,,40.42,,,,
2018-12-20,,13.28,30.96,19.99,,40.42,,,,
2018-12-21,,13.28,30.96,19.99,,40.42,,,,
2018-12-22,,13.28,30.96,19.99,,40.42,,,,
2018-12-23,,13.28,30.96,19.99,,40.42,,,,
2018-12-24,,13.28,30.96,19.99,,40.42,,,,
2018-12-25,,13.28,30.96,19.99,,40.42,,,,
2018-12-26,,13.28,30.96,19.99,,40.42,,,,
2018-12-27,,13.28,30.96,19.99,,40.42,,,,
2018-12-28,,13.28,30.96,19.99,,40.42,,,,
2018-12-29,,13.28,30.96,19.99,,40.42,,,,
2018-12-30,,13.28,30.96,19.99,,40.42,,,,
2018-12-31,,13.28,30.96,19.99,,40.42,,,,
2019-01-01,,13.28,30.96,19.99,,40.42,,,,
2019-01-02,,13.28,30.96,19.99,,40.42,,,,
2019-01-03,,13.28,30.96,19.99,,40.42,,,,
2019-01-04,,13.28,30.96,19.99,,40.42,,,,
2019-01-05,,13.28,30.96,19.99,,40.42,,,,
2019-01-06,,13.79,30.96,19.99,,40.42,,,,
2019-01-07,,13.79,30.96,19.99,,40.42,,,,
2019-01-08,,13.79,30.96,19.99,,40.42,,,,
2019-01-09,,13.79,30.96,19.99,,40.42,,,,
2019-01-10,,13.23,30.96,19.99,,40.42,,,,
2019-01-11,,13.23,30.96,19.99,,40.42,,,,
2019-01-12,,13.23,30.96,19.99,,40.42,,,,
2019-01-13,,13.23,30.96,19.99,,40.42,,,,
2019-01-14,,13.23,30.96,19.99,,40.42,,,,
2019-01-15,,13.23,30.96,19.99,,40.42,,,,
2019-01-16,,13.23,30.96,19.99,,40.42,,,,
2019-01-17,,13.23,30.96,19.99,,40.42,,,,
2019-01-18,,13.23,30.96,19.99,,40.42,,,,
2019-01-19,,13.23,30.96,19.99,,40.42,,,,
2019-01-20,,13.23,30.96,19.99,,40.42,,,,
2019-01-21,,13.23,30.96,19.99,,40.42,,,,
2019-01-22,,13.23,30.96,19.99,,40.42,,,,
2019-01-23,,13.23,30.96,19.99,,40.42,,,,
2019-01-24,,13.23,30.96,19.99,,40.42,,,,
2019-01-25,,13.23,30.96,19.99,,40.42,,,,
2019-01-26,,13.23,30.96,19.99,,40.42,,,,
2019-01-27,,13.23,30.96,19.99,,40.42,,,,
2019-01-28,,13.23,30.96,19.99,,40.42,,,,
2019-01-29,,13.23,30.96,19.99,,40.42,,,,
2019-01-30,,13.23,30.96,19.99,,40.42,,,,
2019-01-31,,13.23,30.96,19.99,,40.42,,,,
2019-02-01,,13.23,30.96,19.99,,40.42,,,,
2019-02-02,,13.23,30.96,19.99,,40.42,,,,
2019-02-03,,13.23,30.96,19.99,,40.42,,,,
2019-02-04,,13.23,30.96,19.99,,40.42,,,,
2019-02-05,,13.87,30.96,19.99,,40.42,,,,
2019-02-06,,13.87,30.96,19.99,,40.42,,,,
2019-02-07,,13.87,30.96,19.99,,40.42,,,,
2019-02-08,,13.87,30.96,19.99,,40.42,,,,
2019-02-09,,13.87,30.96,19.99,,40.42,,,,
2019-02-10,,13.87,30.96,19.99,,40.42,,,,
2019-02-11,,13.87,30.96,19.99,,40.42,,,,
2019-02-12,,18.13,30.96,19.99,,40.42,,,,
2019-02-13,,18.13,30.96,19.99,,40.42,,,,
2019-02-14,,18.13,30.96,19.99,,40.42,,,,
2019-02-15,,18.13,30.96,19.99,,40.42,,,,
2019-02-16,,18.13,30.96,19.99,,40.42,,,,
2019-02-17,,18.13,30.96,19.99,,40.42,,,,
2019-02-18,,18.13,30.96,19.99,,40.42,,,,
2019-02-19,,18.13,30.96,19.99,,40.42,,,,
2019-02-20,,18.13,30.96,19.99,,40.42,,,,
2019-02-21,,18.13,30.96,19.99,,40.42,,,,
2019-02-22,,18.13,30.96,19.99,,40.42,,,,
2019-02-23,,18.13,30.96,19.99,,40.42,,,,
2019-02-24,,18.13,30.96,19.99,,40.42,,,,
2019-02-25,,18.13,30.96,19.99,,40.42,,,,
2019-02-26,,18.13,30.96,19.99,,40.42,,,,
2019-02-27,,18.13,30.96,19.99,,40.42,,,,
2019-02-28,,18.13,30.96,19.99,,40.42,,,,
2019-03-01,,18.13,30.96,19.99,,40.42,,,,
2019-03-02,,18.13,30.96,19.99,,40.42,,,,
2019-03-03,,18.13,30.96,19.99,,40.42,,,,
2019-03-04,,18.13,30.96,19.99,,40.42,,,,
2019-03-05,,18.13,30.96,19.99,,40.42,,,,
2019-03-06,,18.13,30.96,19.99,,40.42,,,,
2019-03-07,,18.13,30.96,19.99,,40.42,,,,
2019-03-08,,18.13,30.96,19.99,,40.42,,,,
2019-03-09,,18.13,30.96,19.99,,40.42,,,,
2019-03-10,,18.13,30.96,19.99,,40.42,,,,
2019-03-11,,18.13,30.96,19.99,,40.42,,,,
2019-03-12,,18.13,30.96,19.99,,40.42,,,,
2019-03-13,,18.13,30.96,19.99,,40.42,,,,
2019-03-14,,18.13,30.96,19.99,,40.42,,,,
2019-03-15,,18.13,30.96,19.99,,40.42,,,,
2019-03-16,,18.13,30.96,19.99,,40.42,,,,
2019-03-17,,18.13,30.96,19.99,,40.42,,,,
2019-03-18,,18.13,30.96,19.99,,40.42,,,,
2019-03-19,,18.13,30.96,19.99,,40.42,,,,
2019-03-20,,18.13,30.96,19.99,,40.42,,,,
2019-03-21,,18.13,30.96,19.99,,40.42,,,,
2019-03-22,,18.13,30.96,19.99,,40.42,,,,
2019-03-23,,18.13,30.96,19.99,,40.42,,,,
2019-03-24,,18.13,30.96,19.99,,40.42,,,,
2019-03-25,,18.13,30.96,19.99,,40.42,,,,
2019-03-26,,18.13,30.96,19.99,,40.42,,,,
2019-03-27,,18.13,30.96,19.99,,40.42,,,,
2019-03-28,,18.13,30.96,19.99,,40.42,,,,
2019-03-29,,18.13,30.96,19.99,,40.42,,,,
2019-03-30,,18.13,30.96,19.99,,40.42,,,,
2019-03-31,,18.13,30.96,19.99,,40.42,,,,
2019-04-01,,18.13,30.96,18.995,,40.42,,,,
2019-04-02,,18.13,30.96,18.995,,40.42,,,,
2019-04-03,,18.13,30.96,18.995,,40.42,,,,
2019-04-04,,18.13,30.96,18.995,,40.42,,,,
2019-04-05,,18.13,30.96,18.995,,40.42,,,,
2019-04-06,,17.91,30.96,18.995,,40.42,,,,
2019-04-07,,17.91,30.96,19.985,,40.42,,,,
2019-04-08,,16.75,30.96,18.995,,40.42,,,,
2019-04-09,,16.75,30.96,18.995,,40.42,,,,
2019-04-10,,28.79,30.96,19.323333333333334,,40.42,,,,
2019-04-11,,28.79,30.96,19.98,,40.42,,,,
2019-04-12,,28.79,30.96,19.98,,40.42,,,,
2019-04-13,,28.79,30.96,19.98,,40.42,,,,
2019-04-14,,28.79,27.99,19.323333333333334,,40.42,,,,
2019-04-15,,28.79,27.99,19.586000000000002,,40.42,,,,
