date,B000CDHZEY,B002TACI6I,B005HG9ERW,B005HG9ESG,B00COR1HHW,B00LLKWVL4,B01BR0AW2W,B01JTXE17Q,B01JTXE1AI,B01LYLM8JJ
2019-04-16,,28.79,27.99,19.323333333333334,,40.42,,,,
2019-04-17,,28.79,27.99,18.995,,40.42,,,,
2019-04-18,,28.79,27.99,18.995,,40.42,,,,
2019-04-19,,28.79,27.99,18.666666666666668,,40.42,,,,
2019-04-20,,28.79,27.99,18.666666666666668,,40.42,,,,
2019-04-21,,28.79,27.99,19.98,,40.42,,,,
2019-04-22,,28.79,27.99,18.01,,40.42,,,,
2019-04-23,,28.79,27.99,19.98,,40.42,,,,
2019-04-24,,28.79,27.99,18.01,,40.42,,,,
2019-04-25,,28.79,27.99,19.98,,40.42,,,,
2019-04-26,,28.79,27.99,19.98,,40.42,,,,
2019-04-27,,28.79,27.99,19.98,,40.42,,,,
2019-04-28,,28.79,27.99,19.98,,40.42,,,,
2019-04-29,,28.79,27.99,19.98,,40.42,,,,
2019-04-30,,28.79,27.99,18.01,,40.42,,,,
2019-05-01,,28.79,27.99,19.323333333333334,,40.42,,,,
2019-05-02,,28.79,27.99,19.323333333333334,,40.42,,,,
2019-05-03,,28.79,27.99,18.01,,40.42,,,,
2019-05-04,,28.79,27.99,18.995,,40.42,,,,
2019-05-05,,28.79,27.99,19.98,,40.42,,,,
2019-05-06,,28.79,27.99,19.98,,40.42,,,,
2019-05-07,,28.79,27.99,19.98,,40.42,,,,
2019-05-08,,28.79,27.99,18.01,,40.42,,,,
2019-05-09,,28.79,27.99,19.98,,40.42,,,,
2019-05-10,,28.79,27.99,19.98,,40.42,,,,
2019-05-11,,28.79,27.99,18.01,,40.42,,,,
2019-05-12,,28.79,27.99,18.01,,40.42,,,,
2019-05-13,,28.79,27.99,18.01,,40.42,,,,
2019-05-14,,28.79,27.99,18.01,,40.42,,,,
2019-05-15,,28.79,27.99,18.01,,40.42,,,,
2019-05-16,,28.79,27.99,18.01,,40.42,,,,
2019-05-17,,28.59,27.99,18.01,,40.42,,,,
2019-05-18,,28.59,27.99,18.01,,40.42,,,,
2019-05-19,,28.59,27.99,18.01,,40.42,,,,
2019-05-20,,28.59,27.99,18.01,,40.42,,,,
2019-05-21,,28.59,27.99,18.01,,40.42,,,,
2019-05-22,,28.59,27.99,18.01,,40.42,,,,
2019-05-23,,28.59,27.99,18.01,,40.42,,,,
2019-05-24,,28.33,27.99,18.01,,40.42,,,,
2019-05-25,,28.33,27.99,18.01,,40.42,,,,
2019-05-26,,28.33,27.99,18.01,,40.42,,,,
2019-05-27,,28.33,27.99,18.01,,40.42,,,,
2019-05-28,,28.33,27.99,19.98,,40.42,,,,
2019-05-29,,28.33,27.99,19.98,,40.42,,,,
2019-05-30,,28.33,27.99,19.98,,40.42,,,,
2019-05-31,,28.33,27.99,19.98,,40.42,,,,
2019-06-01,,28.33,27.99,19.98,,40.42,,,,
2019-06-02,,28.59,27.99,19.98,,40.42,,,,
2019-06-03,,28.33,27.99,19.98,,40.42,,,,
2019-06-04,,28.33,27.99,19.98,,40.42,,,,
2019-06-05,,28.33,27.99,19.98,,40.42,,,,
2019-06-06,,28.33,27.99,18.995,,40.42,,,,
2019-06-07,,28.33,27.99,18.01,,40.42,,,,
2019-06-08,,28.33,27.99,19.323333333333334,,40.42,,,,
2019-06-09,,28.314999999999998,27.99,19.323333333333334,,40.42,,,,
2019-06-10,,28.314999999999998,27.99,18.995,,40.42,,,,
2019-06-11,,28.314999999999998,27.99,18.995,,40.42,,,,
2019-06-12,,28.314999999999998,27.99,18.01,,40.42,,,,
2019-06-13,,28.314999999999998,27.99,18.995,,40.42,,,,
2019-06-14,,22.27,27.99,18.995,,40.42,,,,
2019-06-15,,22.27,27.99,19.98,,40.42,,,,
2019-06-16,,22.27,27.99,18.995,,40.42,,,,
2019-06-17,,22.27,27.99,18.995,,40.42,,,,
2019-06-18,,22.27,27.99,18.995,,40.42,,,,
2019-06-19,,22.27,27.99,18.995,,40.42,,,,
2019-06-20,,22.27,27.99,18.995,,40.42,,,,
2019-06-21,,22.27,27.99,18.995,,40.42,,,,
2019-06-22,,22.27,27.99,18.995,,40.42,,,,
2019-06-23,,22.27,27.99,18.995,,40.42,,,,
2019-06-24,,21.19,27.99,18.995,,40.42,,,,
2019-06-25,,21.19,27.99,18.995,,40.42,,,,
2019-06-26,,21.19,27.99,18.995,,40.42,,,,
2019-06-27,,21.19,27.99,18.995,,40.42,,,,
2019-06-28,,21.82,27.99,18.995,,40.42,,,,
2019-06-29,,21.82,27.99,18.995,,40.42,,,,
2019-06-30,,21.82,27.99,18.995,,40.42,,,,
2019-07-01,,21.82,27.99,18.995,,40.42,,,,
2019-07-02,,21.82,27.99,18.995,,40.42,,,,
2019-07-03,,21.82,27.99,18.995,,40.42,,,,
2019-07-04,,21.82,27.99,18.995,,40.42,,,,
2019-07-05,,21.82,27.99,18.995,,40.42,,,,
2019-07-06,,21.82,27.99,18.995,,40.42,,,,
2019-07-07,,21.82,27.99,18.995,,40.42,,,,
2019-07-08,,21.82,27.99,18.995,,40.42,,,,
2019-07-09,,21.82,27.99,17.65,,40.42,,,,
2019-07-10,,21.82,27.99,17.65,,40.42,,,,
2019-07-11,,21.82,27.99,17.65,,40.42,,,,
2019-07-12,,21.82,27.99,17.65,,40.42,,,,
2019-07-13,,21.810000000000002,27.99,17.65,,40.42,,,,
2019-07-14,,21.810000000000002,27.99,17.65,,40.42,,,,
2019-07-15,,21.810000000000002,27.99,17.65,,40.42,,,,
2019-07-16,,22.29,27.99,17.65,,40.42,,,,
2019-07-17,,22.28,27.99,17.65,,40.42,,,,
2019-07-18,,22.28,27.99,17.65,,40.42,,,,
2019-07-19,,5.98,30.96,17.65,,40.42,,,,
2019-07-20,,5.98,30.96,17.65,,40.42,,,,
2019-07-21,,22.29,30.96,17.65,,40.42,,,,
2019-07-22,,5.98,30.96,19.98,,40.42,,,,
2019-07-23,,14.135,30.96,19.98,,40.42,,,,
2019-07-24,,22.3,30.96,19.98,,40.42,,,,
2019-07-25,,16.51,30.96,19.98,,40.42,,,,
2019-07-26,,16.51,30.96,19.98,,40.42,,,,
2019-07-27,,11.245000000000001,30.96,19.98,,40.42,,,,
2019-07-28,,11.245000000000001,30.96,19.98,,40.42,,,,
2019-07-29,,11.245000000000001,30.96,19.98,,40.42,,,,
2019-07-30,,11.245000000000001,30.96,19.98,,40.42,,,,
2019-07-31,,16.5,30.96,19.98,,40.42,,,,
2019-08-01,,5.98,30.96,19.98,,40.42,,,,
2019-08-02,,11.24,30.96,19.98,,40.42,,,,
2019-08-03,,16.47,30.96,19.98,,40.42,,,,
2019-08-04,,11.225,30.96,19.98,,40.42,,,,
2019-08-05,,11.225,30.96,19.98,,40.42,,,,
2019-08-06,,11.225,30.96,19.98,,40.42,,,,
2019-08-07,,11.225,30.96,19.98,,40.42,,,,
2019-08-08,,11.225,30.96,19.98,,40.42,,,,
2019-08-09,,5.98,30.96,19.98,,40.42,,,,
2019-08-10,,5.98,30.96,19.98,,40.42,,,,
2019-08-11,,5.98,30.96,19.98,,40.42,,,,
2019-08-12,,5.98,30.96,18.98,,40.42,,,,
2019-08-13,,5.98,30.96,18.98,,40.42,,,,
2019-08-14,,5.98,30.96,18.98,,40.42,,,,
2019-08-15,,5.98,30.96,18.98,,40.42,,,,
2019-08-16,,5.98,30.96,18.98,,40.42,,,,
2019-08-17,,5.98,30.96,18.98,,40.42,,,,
2019-08-18,,5.98,30.96,18.98,,40.42,,,,
2019-08-19,,5.98,30.96,18.98,,40.42,,,,
2019-08-20,,5.98,30.96,19.96,,40.42,,,,
2019-08-21,,5.98,30.96,19.96,,40.42,,,,
2019-08-22,,12.43,30.96,19.96,,40.42,,,,
2019-08-23,,12.43,30.96,19.96,,40.42,,,,
2019-08-24,,11.99,30.96,19.96,,40.42,,,,
2019-08-25,,16.49,30.96,19.96,,40.42,,,,
2019-08-26,,16.48,30.96,19.96,,40.42,,,,
2019-08-27,,5.98,30.96,19.96,,40.42,,,,
2019-08-28,,5.98,30.96,19.96,,40.42,,,,
2019-08-29,,5.98,30.96,18.62666666666667,,40.42,,,,
2019-08-30,,5.98,30.96,18.96,,40.42,,,,
2019-08-31,,5.98,30.96,19.96,,40.42,,,,
2019-09-01,,5.98,30.96,17.96,,40.42,,,,
2019-09-02,,5.98,30.96,17.96,,40.42,,,,
2019-09-03,,5.98,30.96,17.96,,40.42,,,,
2019-09-04,,5.98,30.96,17.96,,40.42,,,,
2019-09-05,,5.98,30.96,17.96,,40.42,,,,
2019-09-06,,14.99,21.96,17.96,,40.42,,,,
2019-09-07,,14.99,21.96,17.96,,40.42,,,,
2019-09-08,,14.99,21.96,17.96,,40.42,,,,
2019-09-09,,11.36,21.96,17.96,,40.42,,,,
2019-09-10,,11.36,21.96,17.96,,40.42,,,,
2019-09-11,,11.36,21.96,17.96,,40.42,,,,
2019-09-12,,12.42,21.96,17.96,,40.42,,,,
2019-09-13,,12.42,21.96,17.96,,40.42,,,,
2019-09-14,,12.41,21.96,17.96,,40.42,,,,
2019-09-15,,12.41,21.96,17.96,,40.42,,,,
2019-09-16,,12.39,21.96,17.96,,40.42,,,,
2019-09-17,,12.39,21.96,17.96,,40.42,,,,
2019-09-18,,12.29,21.96,17.96,,40.42,,,,
2019-09-19,,12.29,21.96,17.96,,40.42,,,,
2019-09-20,,11.239999999999998,21.96,17.96,,40.42,,,,
2019-09-21,,11.239999999999998,21.96,17.96,,40.42,,,,
2019-09-22,,10.82,21.96,17.96,,40.42,,,,
2019-09-23,,10.82,21.96,17.96,,40.42,,,,
2019-09-24,,10.99,21.96,17.96,,40.42,,,,
2019-09-25,,11.04,21.96,17.96,,40.42,,,,
2019-09-26,,11.04,21.96,17.96,,40.42,,,,
2019-09-27,,11.19,21.96,17.96,,40.42,,,,
2019-09-28,,11.33,21.96,17.96,,40.42,,,,
2019-09-29,,11.33,21.96,17.96,,40.42,,,,
2019-09-30,,11.36,21.96,17.96,,40.42,,,,
2019-10-01,,11.33,21.96,17.96,,40.42,,,,
2019-10-02,,11.33,21.96,17.96,,40.42,,,,
2019-10-03,,11.33,21.96,17.96,,40.42,,,,
2019-10-04,,11.33,21.96,17.96,,40.42,,,,
2019-10-05,,11.34,21.96,17.96,,40.42,,,,
2019-10-06,,11.34,21.96,17.96,,40.42,,,,
2019-10-07,,11.36,21.96,17.96,,40.42,,,,
2019-10-08,,10.99,21.96,17.96,,40.42,,,,
2019-10-09,,10.96,21.96,17.96,,40.42,,,,
2019-10-10,,10.96,21.96,17.96,,40.42,,,,
2019-10-11,,10.96,21.96,17.96,,40.42,,,,
2019-10-12,,10.57,21.96,17.96,,40.42,,,,
2019-10-13,,10.79,21.96,17.96,,40.42,,,,
2019-10-14,,10.63,21.96,17.96,,40.42,,,,
2019-10-15,,10.63,21.96,17.96,,40.42,,,,
2019-10-16,,10.96,21.96,17.96,,40.42,,,,
2019-10-17,,11.02,21.96,17.96,,40.42,,,,
2019-10-18,,11.02,29.825000000000003,17.96,,40.42,,,,
2019-10-19,,10.5,29.825000000000003,17.96,,40.42,,,,
2019-10-20,,10.5,29.825000000000003,17.96,,40.42,,,,
2019-10-21,,10.5,29.825000000000003,17.96,,40.42,,,,
2019-10-22,,10.24,29.825000000000003,17.96,,40.42,,,,
2019-10-23,,10.41,29.825000000000003,17.96,,40.42,,,,
2019-10-24,,10.41,29.825000000000003,17.96,,40.42,,,,
2019-10-25,,10.39,29.825000000000003,17.96,,40.42,,,,
2019-10-26,,10.39,29.825000000000003,17.96,,40.42,,,,
2019-10-27,,11.6,29.825000000000003,17.96,,40.42,,,,
2019-10-28,,11.6,29.825000000000003,17.96,,40.42,,,,
2019-10-29,,11.33,29.825000000000003,17.96,,40.42,,,,
2019-10-30,,11.26,29.825000000000003,17.96,,40.42,,,,
2019-10-31,,11.26,29.825000000000003,17.96,,40.42,,,,
2019-11-01,,11.75,29.825000000000003,17.96,,40.42,,,,
2019-11-02,,11.27,29.825000000000003,17.96,,40.42,,,,
2019-11-03,,10.21,29.825000000000003,17.96,,40.42,,,,
2019-11-04,,10.21,29.825000000000003,17.96,,40.42,,,,
2019-11-05,,10.55,30.13,17.96,,40.42,,,,
2019-11-06,,10.5,30.13,18.936666666666667,,40.42,,,,
2019-11-07,,10.5,29.82,18.46,,40.42,,,,
2019-11-08,,10.955,29.82,18.46,,40.42,,,,
2019-11-09,,11.29,29.82,18.46,,40.42,,,,
2019-11-10,,10.96,29.82,18.46,,40.42,,,,
2019-11-11,,10.76,29.82,18.46,,40.42,,,,
2019-11-12,,10.76,28.074347826086953,18.46,,40.42,,,,
2019-11-13,,10.76,26.701315789473686,18.46,,40.42,,,,
2019-11-14,,10.47,25.288863636363637,18.46,,40.42,,,,
2019-11-15,,11.628,25.288863636363637,18.46,,40.42,,,,
2019-11-16,,9.993333333333334,27.632307692307695,18.46,,40.42,,,,
2019-11-17,,9.993333333333334,27.61833333333333,18.46,,40.42,,,,
2019-11-18,,9.09,27.61833333333333,18.46,,40.42,,,,
2019-11-19,,9.09,27.61833333333333,18.46,,40.42,,,,
2019-11-20,,11.196666666666667,27.61833333333333,18.46,,40.42,,,,
2019-11-21,,10.2,27.61833333333333,18.46,,40.42,,,,
2019-11-22,,10.2,27.61833333333333,18.46,,40.42,,,,
2019-11-23,,10.2,27.61833333333333,18.46,,40.42,,,,
2019-11-24,,10.2,27.61833333333333,18.46,,40.42,,,,
2019-11-25,,10.2,27.61833333333333,18.46,,40.42,,,,
2019-11-26,,10.2,27.61833333333333,18.46,,40.42,,,,
2019-11-27,,10.2,27.61833333333333,18.46,,40.42,,,,
2019-11-28,,10.2,27.61833333333333,18.46,,40.42,,,,
2019-11-29,,9.1675,27.61833333333333,18.46,,40.42,,,,
2019-11-30,,9.1675,27.61833333333333,18.46,,40.42,,,,
2019-12-01,,9.1675,27.61833333333333,18.46,,40.42,,,,
2019-12-02,,9.1675,27.61833333333333,18.46,,40.42,,,,
2019-12-03,,9.1675,27.61833333333333,18.46,,40.42,,,,
2019-12-04,,9.1675,27.61833333333333,18.46,,40.42,,,,
2019-12-05,,9.1675,27.61833333333333,18.46,,40.42,,,,
2019-12-06,,9.1675,27.61833333333333,18.46,,40.42,,,,
2019-12-07,,9.1675,27.61833333333333,18.46,,40.42,,,,
2019-12-08,,9.1675,27.61833333333333,18.46,,40.42,,,,
2019-12-09,,9.1675,27.61833333333333,18.46,,40.42,,,,
2019-12-10,,9.1675,27.61833333333333,18.46,,40.42,,,,
2019-12-11,,9.1675,27.61833333333333,18.46,,40.42,,,,
2019-12-12,,9.1675,27.61833333333333,18.46,,40.42,,,,
2019-12-13,,10.8,27.61833333333333,18.46,,40.42,,,,
2019-12-14,,12.4,27.61833333333333,18.46,,40.42,,,,
2019-12-15,,12.4,27.61833333333333,18.46,,40.42,,,,
2019-12-16,,12.41,27.61833333333333,18.46,,40.42,,,,
2019-12-17,,12.26,27.61833333333333,18.46,,40.42,,,,
2019-12-18,,12.26,27.61833333333333,18.46,,40.42,,,,
2019-12-19,,12.26,27.61833333333333,18.46,,40.42,,,,
2019-12-20,,12.13,27.61833333333333,18.46,,40.42,,,,
2019-12-21,,11.67,27.61833333333333,18.46,,40.42,,,,
2019-12-22,,11.66,27.61833333333333,18.46,,40.42,,,,
2019-12-23,,11.66,27.61833333333333,18.46,,40.42,,,,
2019-12-24,,11.25,27.61833333333333,18.46,,40.42,,,,
2019-12-25,,11.19,27.61833333333333,18.46,,40.42,,,,
2019-12-26,,11.19,27.61833333333333,18.46,,40.42,,,,
2019-12-27,,11.19,27.61833333333333,18.46,,40.42,,,,
2019-12-28,,11.2,27.61833333333333,18.46,,40.42,,,,
2019-12-29,,5.98,27.61833333333333,15.12,,40.42,,,,
2019-12-30,,5.98,27.61833333333333,15.12,,40.42,,,,
2019-12-31,,5.98,27.61833333333333,15.12,,40.42,,,,
2020-01-01,,5.98,27.61833333333333,15.12,,40.42,,,,
2020-01-02,,5.98,27.61833333333333,15.12,,40.42,,,,
2020-01-03,,11.26,27.61833333333333,15.12,,40.42,,,,
2020-01-04,,6.485,27.61833333333333,15.12,,40.42,,,,
2020-01-05,,9.500000000000002,27.61833333333333,15.12,,40.42,,,,
2020-01-06,,7.873333333333334,27.61833333333333,15.12,,40.42,,,,
2020-01-07,,8.620000000000001,27.61833333333333,15.12,,40.42,,,,
2020-01-08,,8.620000000000001,27.61833333333333,15.12,,40.42,,,,
2020-01-09,,8.620000000000001,27.61833333333333,15.12,,40.42,,,,
2020-01-10,,9.176666666666668,27.61833333333333,16.55,,40.42,,,,
2020-01-11,,9.176666666666668,27.61833333333333,16.55,,40.42,,,,
2020-01-12,,9.176666666666668,27.61833333333333,16.55,,40.42,,,,
2020-01-13,,9.176666666666668,27.61833333333333,16.55,,40.42,,,,
2020-01-14,,9.176666666666668,27.61833333333333,16.55,,40.42,,,,
2020-01-15,,9.176666666666668,27.61833333333333,13.985,,40.42,,,,
2020-01-16,,9.176666666666668,27.61833333333333,13.985,,40.42,,,,
2020-01-17,,9.105,27.61833333333333,12.58,,40.42,,,,
2020-01-18,,10.767499999999998,27.61833333333333,12.85,,40.42,,,,
2020-01-19,,10.243333333333334,23.52,12.85,,40.42,,,,
2020-01-20,,9.956666666666667,23.52,18.98,,40.42,,,,
2020-01-21,,9.956666666666667,23.52,18.98,,40.42,,,,
2020-01-22,,9.956666666666667,23.52,18.98,,40.42,,,,
2020-01-23,,9.530000000000001,30.96,17.05,,40.42,,,,
2020-01-24,,13.08,30.96,17.05,,40.42,,,,
2020-01-25,,9.095,30.96,17.05,,40.42,,,,
2020-01-26,,9.095,30.96,17.05,,40.42,,,,
2020-01-27,,9.4075,30.96,17.05,,40.42,,,,
2020-01-28,,9.454,30.96,17.05,,40.42,,,,
2020-01-29,,5.98,30.96,17.05,,40.42,,,,
2020-01-30,,10.440000000000001,30.96,17.05,,40.42,,,,
2020-01-31,,5.98,30.96,17.05,,40.42,,,,
2020-02-01,,8.790000000000001,30.96,17.05,,40.42,,,,
2020-02-02,,10.440000000000001,30.96,17.05,,40.42,,,,
2020-02-03,,5.98,30.96,17.05,,40.42,,,,
2020-02-04,,5.98,30.96,17.05,,40.42,,,,
2020-02-05,,9.176666666666666,30.96,17.05,,40.42,,,,
2020-02-06,,9.396666666666667,30.96,17.05,,40.42,,,,
2020-02-07,,9.396666666666667,30.96,17.05,,40.42,,,,
2020-02-08,,10.96,30.96,17.05,,40.42,,,,
2020-02-09,,10.81,30.96,19.89,,40.42,,,,
2020-02-10,,5.98,30.96,18.98,,40.42,,,,
2020-02-11,,10.226666666666667,30.96,18.98,,40.42,,,,
2020-02-12,,8.145,30.96,18.98,,40.42,,,,
2020-02-13,,8.8825,30.96,18.98,,40.42,,,,
2020-02-14,,7.79,30.96,18.98,,40.42,,,,
2020-02-15,,10.2,30.96,18.98,,40.42,,,,
2020-02-16,,5.98,30.96,18.98,,40.42,,,,
2020-02-17,,9.763333333333334,30.96,18.98,,40.42,,,,
2020-02-18,,10.74,28.64,18.98,,40.42,,,,
2020-02-19,,7.246666666666667,28.64,18.98,,40.42,,,,
2020-02-20,,5.98,28.64,18.98,,40.42,,,,
2020-02-21,,5.98,28.64,18.98,,40.42,,,,
2020-02-22,,8.165,28.64,18.98,,40.42,,,,
2020-02-23,,10.275,28.64,18.98,,40.42,,,,
2020-02-24,,5.98,28.64,18.98,,40.42,,,,
2020-02-25,,5.98,28.64,18.98,,40.42,,,,
2020-02-26,,5.98,26.32,18.98,,40.42,,,,
2020-02-27,,5.98,30.96,18.98,,40.42,,,,
2020-02-28,,5.98,30.96,18.98,,40.42,,,,
2020-02-29,,5.98,30.96,18.98,,40.42,,,,
2020-03-01,,5.98,30.96,18.98,,40.42,,,,
2020-03-02,,5.98,30.96,18.98,,40.42,,,,
2020-03-03,,5.98,30.96,18.98,,40.42,,,,
2020-03-04,,5.98,30.96,18.98,,40.42,,,,
2020-03-05,,5.98,30.96,19.89,,40.42,,,,
2020-03-06,,5.98,30.96,19.89,,40.42,,,,
2020-03-07,,5.98,30.96,19.89,,40.42,,,,
2020-03-08,,5.98,30.96,19.89,,40.42,,,,
2020-03-09,,5.98,30.96,19.89,,40.42,,,,
2020-03-10,,5.98,30.96,19.96,,40.42,,,,
2020-03-11,,5.98,30.96,20.16,,40.42,,,,
2020-03-12,,5.98,30.96,19.96,,40.42,,,,
2020-03-13,,5.98,30.96,19.96,,40.42,,,,
2020-03-14,,5.98,30.96,19.96,,40.42,,,,
2020-03-15,,12.300000000000002,30.96,19.96,,40.42,,,,
2020-03-16,,12.06,30.959999999999997,19.96,,40.42,,,,
2020-03-17,,12.06,30.96,19.96,,40.42,,,,
2020-03-18,,10.590000000000002,30.96,19.96,,40.42,,,,
2020-03-19,,10.590000000000002,30.96,19.96,,40.42,,,,
2020-03-20,,5.99,30.959999999999997,19.96,,40.42,,,,
2020-03-21,,5.985,30.959999999999997,19.43,,40.42,,,,
2020-03-22,,5.985,30.959999999999997,19.43,,40.42,,,,
2020-03-23,,5.99,29.315,19.0675,,40.42,,,,
2020-03-24,,5.99,29.315,19.0675,,40.42,,,,
2020-03-25,,5.99,27.67,17.98,,40.42,,,,
2020-03-26,,5.985,27.67,17.98,,40.42,,,,
2020-03-27,,5.985,27.67,17.98,,40.42,,,,
2020-03-28,,5.985,27.67,17.98,,40.42,,,,
2020-03-29,,5.985,27.67,17.98,,40.42,,,,
2020-03-30,,5.985,27.67,17.98,,40.42,,,,
2020-03-31,,5.985,27.67,17.98,,40.42,,,,
2020-04-01,,5.985,27.67,17.98,,40.42,,,,
2020-04-02,,5.985,27.67,17.98,,40.42,,,,
2020-04-03,,5.985,27.67,17.98,,40.42,,,,
2020-04-04,,5.985,27.67,17.98,,40.42,,,,
2020-04-05,,5.985,27.67,17.98,,40.42,,,,
2020-04-06,,5.99,27.67,17.98,,40.42,,,,
2020-04-07,,5.99,27.67,17.98,,40.42,,,,
2020-04-08,,5.99,27.67,17.98,,40.42,,,,
2020-04-09,,5.98,27.67,17.98,,40.42,,,,
2020-04-10,,5.99,27.67,17.98,,40.42,,,,
2020-04-11,,5.99,27.67,17.98,,40.42,,,,
2020-04-12,,5.985,27.67,17.98,,40.42,,,,
2020-04-13,,5.985,27.67,17.98,,40.42,,,,
2020-04-14,,5.985,27.67,17.98,,40.42,,,,
2020-04-15,,5.985,27.67,17.98,,40.42,,,,
2020-04-16,,5.985,27.67,17.98,,40.42,,,,
2020-04-17,,5.98,27.67,17.98,,40.42,,,,
2020-04-18,,5.99,27.67,17.98,,40.42,,,,
2020-04-19,,5.99,27.67,17.98,,40.42,,,,
2020-04-20,,5.99,27.67,17.98,,40.42,,,,
2020-04-21,,5.99,27.67,17.98,,40.42,,,,
2020-04-22,,5.99,27.67,17.98,,40.42,,,,
2020-04-23,,5.98,27.67,17.98,,40.42,,,,
2020-04-24,,5.99,27.67,17.98,,40.42,,,,
2020-04-25,,5.983333333333334,27.67,17.98,,40.42,,,,
2020-04-26,,5.983333333333334,27.67,17.98,,40.42,,,,
2020-04-27,,5.983333333333334,27.67,17.98,,40.42,,,,
2020-04-28,,5.983333333333334,27.67,17.98,,40.42,,,,
2020-04-29,,5.983333333333334,27.67,17.98,,40.42,,,,
2020-04-30,,5.985,27.67,17.98,,40.42,,,,
2020-05-01,,5.985,27.67,17.98,,40.42,,,,
2020-05-02,,5.985,27.67,17.98,,40.42,,,,
2020-05-03,,5.985,27.67,17.98,,40.42,,,,
2020-05-04,,5.99,27.67,17.98,,40.42,,,,
2020-05-05,,5.985,27.67,17.98,,40.42,,,,
2020-05-06,,5.985,27.67,17.98,,40.42,,,,
2020-05-07,,5.985,27.67,17.98,,40.42,,,,
2020-05-08,,5.985,27.67,17.98,,40.42,,,,
2020-05-09,,5.985,27.67,17.98,,40.42,,,,
2020-05-10,,5.985,27.67,17.98,,40.42,,,,
2020-05-11,,5.98,27.67,17.98,,40.42,,,,
2020-05-12,,5.99,27.67,17.98,,40.42,,,,
2020-05-13,,5.98,27.67,17.98,,40.42,,,,
2020-05-14,,5.985,27.67,17.98,,40.42,,,,
